# Program:featureCounts v2.1.1; Command:"featureCounts" "-a" "analyses/03_annotation/prokka/pacbio_prokka/E745.gff" "-o" "analyses/06_read_counting/featurecounts/gene_counts.txt" "-T" "4" "-p" "-t" "CDS" "-g" "ID" "analyses/05_mapping/bowtie2/bam/ERR1797969.subsampled.sorted.bam" "analyses/05_mapping/bowtie2/bam/ERR1797970.subsampled.sorted.bam" "analyses/05_mapping/bowtie2/bam/ERR1797971.subsampled.sorted.bam" "analyses/05_mapping/bowtie2/bam/ERR1797972.subsampled.sorted.bam" "analyses/05_mapping/bowtie2/bam/ERR1797973.subsampled.sorted.bam" "analyses/05_mapping/bowtie2/bam/ERR1797974.subsampled.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	analyses/05_mapping/bowtie2/bam/ERR1797969.subsampled.sorted.bam	analyses/05_mapping/bowtie2/bam/ERR1797970.subsampled.sorted.bam	analyses/05_mapping/bowtie2/bam/ERR1797971.subsampled.sorted.bam	analyses/05_mapping/bowtie2/bam/ERR1797972.subsampled.sorted.bam	analyses/05_mapping/bowtie2/bam/ERR1797973.subsampled.sorted.bam	analyses/05_mapping/bowtie2/bam/ERR1797974.subsampled.sorted.bam
E745_02739	CP014529.1	2763880	2764236	-	357	33	28	12	84	63	62
E745_02740	CP014529.1	2764354	2764488	-	135	11	9	10	50	29	58
E745_02741	CP014530.1	308	901	+	594	4	12	3	1	4	9
E745_02742	CP014530.1	918	1070	+	153	1	0	0	0	0	0
E745_02743	CP014530.1	1064	3088	+	2025	8	20	14	10	0	6
E745_02744	CP014530.1	3088	4293	+	1206	2	2	0	6	4	4
E745_02745	CP014530.1	4309	4953	+	645	0	2	4	8	4	0
E745_02746	CP014530.1	4964	5770	+	807	0	2	0	0	2	0
E745_02747	CP014530.1	5792	6022	+	231	0	0	0	0	0	0
E745_02748	CP014530.1	6536	6844	+	309	0	2	0	0	0	0
E745_02749	CP014530.1	6846	7268	+	423	15	11	10	6	0	2
E745_02750	CP014530.1	7288	8877	+	1590	13	14	6	0	4	6
E745_02751	CP014530.1	9003	9230	+	228	0	0	0	0	0	0
E745_02752	CP014530.1	9696	10946	-	1251	14	37	29	19	32	21
E745_02753	CP014530.1	11356	13728	+	2373	20	11	12	6	4	8
E745_02754	CP014530.1	13789	15258	+	1470	12	12	12	10	0	5
E745_02755	CP014530.1	15269	17278	+	2010	11	11	12	2	2	0
E745_02756	CP014530.1	17394	17543	+	150	1	9	0	2	0	4
E745_02757	CP014530.1	17624	18220	+	597	24	30	28	20	15	10
E745_02758	CP014530.1	18233	19132	+	900	35	44	32	25	30	20
E745_02759	CP014530.1	19135	19266	+	132	3	4	6	7	2	2
E745_02760	CP014530.1	19315	19620	+	306	17	20	24	9	10	6
E745_02761	CP014530.1	19642	19899	+	258	5	4	2	0	2	0
E745_02762	CP014530.1	21037	21243	+	207	0	0	0	0	0	0
E745_02763	CP014530.1	21243	21494	+	252	0	0	0	0	0	0
E745_02764	CP014530.1	21510	21665	+	156	0	0	0	0	0	0
E745_02765	CP014530.1	21675	21947	+	273	0	0	0	0	0	0
E745_02766	CP014530.1	22392	22571	+	180	0	0	0	0	0	0
E745_02767	CP014530.1	22630	22986	+	357	2	2	4	0	0	0
E745_02768	CP014530.1	23028	23309	+	282	4	0	2	0	0	0
E745_02769	CP014530.1	23955	24908	-	954	16	6	16	6	8	14
E745_02770	CP014530.1	25029	25292	+	264	0	0	2	2	2	4
E745_02771	CP014530.1	25276	25566	+	291	0	0	2	10	8	8
E745_02772	CP014530.1	25664	26842	+	1179	6	13	4	8	4	11
E745_02773	CP014530.1	27231	29177	+	1947	36	36	28	24	14	24
E745_02774	CP014530.1	29180	29635	+	456	2	4	2	8	10	9
E745_02775	CP014530.1	29649	30977	+	1329	12	6	8	28	34	28
E745_02776	CP014530.1	31011	31295	+	285	2	2	4	5	1	4
E745_02777	CP014530.1	31297	31812	+	516	8	8	0	11	6	13
E745_02778	CP014530.1	31828	32490	+	663	12	12	22	20	32	24
E745_02779	CP014530.1	32497	33069	+	573	16	14	8	12	22	12
E745_02780	CP014530.1	33256	34776	-	1521	210	193	200	121	110	122
E745_02781	CP014530.1	35019	35198	-	180	2	0	0	2	0	1
E745_02782	CP014530.1	35188	35370	-	183	0	0	2	0	0	0
E745_02783	CP014530.1	36324	36923	+	600	2	0	2	6	2	4
E745_02784	CP014530.1	36987	37586	+	600	7	4	10	8	2	2
E745_02785	CP014530.1	37616	38035	-	420	16	13	28	2	2	3
E745_02786	CP014530.1	37983	38267	-	285	23	18	17	4	1	4
E745_02787	CP014530.1	38602	39474	-	873	6	8	4	40	17	25
E745_02788	CP014530.1	39667	40839	+	1173	25	23	25	18	24	20
E745_02789	CP014530.1	41070	43016	-	1947	2	8	6	208	165	170
E745_02790	CP014530.1	43201	44640	+	1440	22	40	18	281	304	258
E745_02791	CP014530.1	44642	45604	+	963	12	17	6	85	100	98
E745_02792	CP014530.1	45774	46577	-	804	16	13	15	8	12	13
E745_02793	CP014530.1	46619	47200	-	582	1	7	0	3	6	5
E745_02794	CP014530.1	47443	47898	+	456	0	4	2	4	2	0
E745_02795	CP014530.1	47919	48152	+	234	0	2	0	0	0	0
E745_02796	CP014530.1	48577	49896	-	1320	14	27	26	8	12	16
E745_02797	CP014530.1	50168	50386	-	219	3	0	2	8	3	8
E745_02798	CP014530.1	50628	51446	-	819	4	11	12	18	16	14
E745_02799	CP014530.1	51607	52296	+	690	2	8	2	12	10	12
E745_02800	CP014530.1	52310	53812	+	1503	6	6	8	22	18	17
E745_02801	CP014530.1	53948	55198	-	1251	27	26	42	33	37	25
E745_02802	CP014530.1	55608	56084	+	477	0	10	2	12	4	10
E745_02803	CP014530.1	56582	57418	-	837	6	6	9	4	5	2
E745_02804	CP014530.1	58861	59379	+	519	72	59	70	22	41	30
E745_02805	CP014530.1	61455	62540	+	1086	32	26	14	42	31	41
E745_02806	CP014530.1	62648	63601	-	954	10	16	24	14	14	16
E745_02807	CP014530.1	63732	64982	-	1251	7	14	12	21	12	30
E745_02808	CP014530.1	65001	65927	-	927	21	6	10	5	19	10
E745_02809	CP014530.1	66006	67001	-	996	29	18	16	15	14	22
E745_02810	CP014530.1	67017	68186	-	1170	50	59	51	58	46	38
E745_02811	CP014530.1	68202	68936	-	735	7	14	22	15	10	19
E745_02812	CP014530.1	69707	70543	-	837	14	6	5	4	4	1
E745_02813	CP014530.1	71497	72924	+	1428	30	23	18	4	10	8
E745_02814	CP014530.1	73132	73536	+	405	4	2	0	8	6	9
E745_02815	CP014530.1	73553	74701	+	1149	10	20	16	8	4	15
E745_02816	CP014530.1	74941	76326	-	1386	11	22	10	20	22	18
E745_02817	CP014530.1	76339	77679	-	1341	0	0	0	2	6	0
E745_02818	CP014530.1	77833	78687	+	855	7	2	2	5	2	6
E745_02819	CP014530.1	78690	80882	+	2193	20	12	30	20	20	22
E745_02820	CP014530.1	80884	81339	+	456	4	13	5	4	4	5
E745_02821	CP014530.1	81650	82486	-	837	6	5	4	10	3	0
E745_02822	CP014530.1	82522	82812	-	291	3	1	0	0	0	0
E745_02823	CP014530.1	83070	83606	+	537	2	0	3	2	5	6
E745_02824	CP014530.1	83603	84409	+	807	0	0	2	0	4	4
E745_02825	CP014530.1	84800	85663	-	864	2	5	0	10	8	4
E745_02826	CP014530.1	85715	86092	-	378	4	0	4	10	4	4
E745_02827	CP014530.1	86245	87540	-	1296	4	4	6	8	11	8
E745_02828	CP014530.1	87936	88340	+	405	4	5	4	13	17	9
E745_02829	CP014530.1	88357	89505	+	1149	56	51	55	190	161	159
E745_02830	CP014530.1	89779	90039	-	261	66	66	73	200	183	168
E745_02831	CP014530.1	90195	91373	+	1179	2	8	11	3	8	8
E745_02832	CP014530.1	91463	92782	-	1320	19	19	8	56	26	39
E745_02833	CP014530.1	92779	93432	-	654	30	25	27	32	44	46
E745_02834	CP014530.1	93720	94994	+	1275	4	10	2	10	10	18
E745_02835	CP014530.1	95001	96614	+	1614	6	8	2	25	4	14
E745_02836	CP014530.1	96974	97906	-	933	12	14	4	24	23	34
E745_02837	CP014530.1	97946	99607	-	1662	2	4	6	16	7	11
E745_02838	CP014530.1	99604	102585	-	2982	0	9	6	4	4	13
E745_02839	CP014530.1	102713	104626	-	1914	10	7	7	4	16	18
E745_02840	CP014530.1	104656	105267	-	612	0	0	2	2	2	0
E745_02841	CP014530.1	105319	106791	-	1473	4	4	2	6	2	2
E745_02842	CP014530.1	106815	107726	-	912	0	0	0	0	0	0
E745_02843	CP014530.1	107738	108676	-	939	0	0	0	0	0	0
E745_02844	CP014530.1	108905	110479	+	1575	34	26	22	4	4	4
E745_02845	CP014530.1	110457	111185	+	729	10	5	4	6	7	14
E745_02846	CP014530.1	111568	112842	-	1275	8	0	8	10	3	2
E745_02847	CP014530.1	113065	114096	-	1032	10	2	6	4	4	0
E745_02848	CP014530.1	114103	114933	-	831	0	5	2	2	1	2
E745_02849	CP014530.1	114930	115745	-	816	4	0	0	6	4	2
E745_02850	CP014530.1	115742	116566	-	825	12	6	4	2	0	2
E745_02851	CP014530.1	116556	117656	-	1101	4	8	6	6	5	8
E745_02852	CP014530.1	117834	118619	+	786	38	34	46	23	16	12
E745_02853	CP014530.1	118748	119035	+	288	10	16	21	9	6	4
E745_02854	CP014530.1	119211	119447	+	237	11	1	15	1	6	5
E745_02855	CP014530.1	119525	120340	-	816	17	6	8	8	8	10
E745_02856	CP014530.1	121148	121843	+	696	12	8	13	6	4	4
E745_02857	CP014530.1	122279	122770	+	492	0	0	2	0	0	0
E745_02858	CP014530.1	123053	124348	+	1296	2	4	2	4	12	6
E745_02859	CP014530.1	124435	125982	-	1548	63	77	65	36	24	20
E745_02860	CP014530.1	126426	126620	-	195	0	0	2	4	5	4
E745_02861	CP014530.1	126699	126800	-	102	0	2	0	3	4	4
E745_02862	CP014530.1	126930	128306	-	1377	58	58	51	102	138	108
E745_02863	CP014530.1	128306	128962	-	657	2	14	8	14	9	16
E745_02864	CP014530.1	128972	130249	-	1278	2	10	4	2	14	9
E745_02865	CP014530.1	130499	130789	+	291	4	8	11	11	8	7
E745_02866	CP014530.1	130825	131661	+	837	56	69	76	39	49	39
E745_02867	CP014530.1	131768	132142	-	375	12	22	12	13	8	6
E745_02868	CP014530.1	132298	132840	-	543	22	14	10	33	34	22
E745_02869	CP014530.1	133115	133405	+	291	23	40	30	23	20	23
E745_02870	CP014530.1	133441	134277	+	837	22	20	42	48	34	27
E745_02871	CP014530.1	134278	134598	+	321	6	2	3	4	5	6
E745_02872	CP014530.1	135233	136192	+	960	18	18	30	10	12	14
E745_02873	CP014530.1	136179	136784	-	606	2	4	2	8	6	6
E745_02874	CP014530.1	137024	138172	-	1149	11	15	20	8	18	16
E745_02875	CP014530.1	138189	138593	-	405	4	10	4	5	15	6
E745_02876	CP014530.1	138842	139396	-	555	18	18	12	24	20	22
E745_02877	CP014530.1	139893	140801	+	909	0	6	4	5	4	4
E745_02878	CP014530.1	141223	141828	-	606	33	34	24	28	26	28
E745_02879	CP014530.1	142430	142729	-	300	0	2	0	0	0	4
E745_02880	CP014530.1	142914	143867	+	954	11	14	16	26	9	8
E745_02881	CP014530.1	143980	144630	-	651	10	10	12	2	2	6
E745_02882	CP014530.1	144730	145239	-	510	10	2	8	0	0	2
E745_02883	CP014530.1	145556	146119	-	564	77	82	89	16	4	6
E745_02884	CP014530.1	146134	147177	-	1044	351	406	346	17	19	13
E745_02885	CP014530.1	147325	147729	-	405	1152	1240	1116	40	41	35
E745_02886	CP014530.1	147929	148177	-	249	0	0	2	8	4	8
E745_02887	CP014530.1	148297	149475	+	1179	5	13	11	10	4	6
E745_02888	CP014530.1	149518	150129	-	612	8	4	7	12	8	12
E745_02889	CP014530.1	150966	152144	-	1179	16	5	12	14	4	8
E745_02890	CP014530.1	152523	152819	-	297	11	8	8	2	7	6
E745_02891	CP014530.1	152780	153658	-	879	14	7	7	16	9	10
E745_02892	CP014530.1	153655	154614	-	960	8	21	11	10	12	11
E745_02893	CP014530.1	154705	155376	-	672	20	19	29	12	22	20
E745_02894	CP014530.1	155458	156888	-	1431	8	12	12	2	4	12
E745_02895	CP014530.1	157191	158486	+	1296	4	0	0	2	2	2
E745_02896	CP014530.1	158703	159545	-	843	93	84	77	94	72	78
E745_02897	CP014530.1	159582	161048	-	1467	73	96	93	99	112	75
E745_02898	CP014530.1	161103	162947	-	1845	475	560	535	50	62	56
E745_02899	CP014530.1	163337	164017	+	681	103	100	89	18	22	25
E745_02900	CP014530.1	164578	165387	-	810	6	0	2	6	4	3
E745_02901	CP014530.1	165387	166133	-	747	0	4	0	2	0	0
E745_02902	CP014530.1	166151	166618	-	468	0	0	0	0	0	0
E745_02903	CP014530.1	166618	167028	-	411	1	0	0	0	0	2
E745_02904	CP014530.1	167039	168052	-	1014	4	4	2	8	4	6
E745_02905	CP014530.1	168269	169003	+	735	6	8	2	0	8	8
E745_02906	CP014530.1	168987	169685	+	699	12	12	8	8	5	10
E745_02907	CP014530.1	170375	170530	+	156	8	2	6	6	0	2
E745_02908	CP014530.1	170597	171055	+	459	61	68	65	18	14	17
E745_02909	CP014530.1	171078	171905	-	828	24	20	26	20	18	14
E745_02910	CP014530.1	172804	173436	-	633	8	10	4	2	4	7
E745_02911	CP014530.1	173449	176172	-	2724	20	10	10	20	16	6
E745_02912	CP014530.1	176288	177253	-	966	12	14	14	2	8	8
E745_02913	CP014530.1	177307	178119	-	813	32	21	14	0	12	4
E745_02914	CP014530.1	178133	178906	-	774	36	35	39	5	11	6
E745_02915	CP014530.1	178920	179390	-	471	17	9	25	0	0	2
E745_02916	CP014530.1	179387	179803	-	417	9	23	31	2	2	2
E745_02917	CP014530.1	180146	180970	+	825	2	6	8	10	6	6
E745_02918	CP014530.1	181320	182468	-	1149	19	8	26	11	13	17
E745_02919	CP014530.1	182485	182889	-	405	2	10	0	15	13	11
E745_02920	CP014530.1	183256	184680	+	1425	18	5	8	19	14	20
E745_02921	CP014530.1	184680	185285	+	606	0	0	5	4	2	7
E745_02922	CP014530.1	185308	185628	-	321	25	26	34	3	7	8
E745_02923	CP014530.1	185628	185987	-	360	37	70	55	26	11	16
E745_02924	CP014530.1	186185	187612	-	1428	24	27	10	0	4	12
E745_02925	CP014530.1	187757	188305	-	549	41	55	32	83	44	39
E745_02926	CP014530.1	188306	189163	-	858	52	47	55	74	48	48
E745_02927	CP014530.1	189449	189736	-	288	21	34	30	8	9	9
E745_02928	CP014530.1	189726	190055	-	330	89	74	45	16	15	27
E745_02929	CP014530.1	190228	190908	-	681	58	55	60	14	8	10
E745_02930	CP014530.1	191421	191738	-	318	73	94	102	40	31	45
E745_02931	CP014530.1	191739	191993	-	255	139	105	98	49	41	38
E745_02932	CP014530.1	193088	193351	+	264	2	0	0	0	2	2
E745_02933	CP014530.1	193472	194395	+	924	4	0	0	2	10	6
E745_02934	CP014530.1	194509	195804	+	1296	1	6	0	15	16	8
E745_02935	CP014530.1	195949	197244	+	1296	1	6	8	10	11	12
E745_02936	CP014530.1	197389	198684	+	1296	2	2	4	10	7	13
E745_02937	CP014530.1	200178	201218	+	1041	14	22	20	55	66	62
E745_02938	CP014530.1	202043	202375	+	333	17	16	6	0	6	6
E745_02939	CP014530.1	202994	203149	+	156	12	11	2	9	2	0
E745_02940	CP014530.1	203354	203476	+	123	2	2	2	0	4	1
E745_02941	CP014530.1	203502	203741	+	240	4	12	8	4	4	0
E745_02942	CP014530.1	204172	204861	+	690	14	10	12	10	4	10
E745_02943	CP014530.1	204956	206029	+	1074	4	12	14	16	10	10
E745_02944	CP014530.1	206107	206781	+	675	14	12	10	6	6	2
E745_02945	CP014530.1	206834	208810	+	1977	83	56	52	18	18	20
E745_02946	CP014530.1	208825	209577	+	753	36	28	31	24	4	4
E745_02947	CP014530.1	209593	210348	+	756	33	36	23	8	8	0
E745_02948	CP014530.1	210361	210621	+	261	9	6	3	4	0	0
E745_02949	CP014530.1	210618	212708	+	2091	56	54	46	12	12	12
E745_02950	CP014530.1	212765	213199	+	435	8	8	16	0	0	2
E745_02951	CP014530.1	213196	213438	+	243	2	5	2	6	4	0
E745_02952	CP014530.1	213456	213758	+	303	7	5	8	0	0	4
E745_02953	CP014530.1	213828	215891	+	2064	28	14	33	14	10	12
E745_02954	CP014530.1	215891	217720	+	1830	10	26	25	12	7	6
E745_02955	CP014530.1	218433	220331	+	1899	84	71	60	51	56	24
E745_02956	CP014530.1	220457	221248	+	792	4	4	10	4	6	2
E745_02957	CP014530.1	221245	222753	+	1509	4	8	10	11	10	9
E745_02958	CP014530.1	222985	223611	+	627	2	2	4	6	8	6
E745_02959	CP014531.1	32	124	-	93	0	0	0	0	0	0
E745_02960	CP014531.1	124	741	-	618	30	32	27	20	28	12
E745_02961	CP014531.1	755	925	-	171	5	5	3	8	6	6
E745_02962	CP014531.1	1273	2763	-	1491	6	10	14	14	4	16
E745_02963	CP014531.1	2806	3105	-	300	2	0	0	2	6	0
E745_02964	CP014531.1	3471	3755	-	285	580	693	632	232	212	162
E745_02965	CP014531.1	4295	4693	-	399	11	13	21	16	5	16
E745_02966	CP014531.1	4755	5435	+	681	124	118	152	27	35	35
E745_02967	CP014531.1	5705	6313	-	609	166	169	161	95	85	54
E745_02968	CP014531.1	6319	7350	-	1032	178	183	180	107	68	94
E745_02969	CP014531.1	7343	8311	-	969	280	280	242	105	70	108
E745_02970	CP014531.1	8526	9668	-	1143	72	109	96	48	38	46
E745_02971	CP014531.1	9658	10353	-	696	29	34	39	28	19	22
E745_02972	CP014531.1	10468	11148	-	681	42	88	56	11	15	17
E745_02973	CP014531.1	11186	11482	-	297	37	33	42	39	62	46
E745_02974	CP014531.1	11617	13110	-	1494	12	13	18	24	30	18
E745_02975	CP014531.1	13722	14675	+	954	80	63	53	91	60	69
E745_02976	CP014531.1	14647	14922	+	276	38	36	48	45	25	30
E745_02977	CP014531.1	15163	15399	+	237	5	4	14	3	6	5
E745_02978	CP014531.1	15433	16113	-	681	56	64	73	8	16	26
E745_02979	CP014531.1	16175	16666	+	492	0	5	3	0	4	2
E745_02980	CP014531.1	16663	17082	+	420	12	15	14	12	4	8
E745_02981	CP014531.1	17091	17408	+	318	10	12	12	4	3	9
E745_02982	CP014531.1	17412	17774	+	363	13	23	15	0	2	9
E745_02983	CP014531.1	17996	19411	+	1416	23	19	30	25	24	20
E745_02984	CP014531.1	19860	20384	+	525	10	6	10	33	28	24
E745_02985	CP014531.1	20418	21098	-	681	99	87	46	24	12	12
E745_02986	CP014531.1	21152	21745	-	594	7	10	6	10	10	22
E745_02987	CP014531.1	22708	23025	-	318	13	7	23	9	4	17
E745_02988	CP014531.1	23163	23843	-	681	59	85	90	21	14	24
E745_02989	CP014531.1	23881	25251	-	1371	99	107	112	85	69	67
E745_02990	CP014531.1	25376	25981	+	606	5	12	17	2	6	11
E745_02991	CP014531.1	26026	26193	-	168	15	38	28	10	7	16
E745_02992	CP014531.1	26227	26526	-	300	38	34	13	18	6	9
E745_02993	CP014531.1	26567	27184	-	618	68	72	66	46	52	43
E745_02994	CP014531.1	27509	27895	-	387	1221	1276	1205	269	271	220
E745_02995	CP014531.1	27984	30335	-	2352	4362	5101	4767	1000	857	780
E745_02996	CP014531.1	30460	30825	-	366	6	16	15	2	8	0
E745_02997	CP014531.1	30788	31150	-	363	9	7	10	4	9	7
E745_02998	CP014531.1	31164	31616	-	453	14	15	10	9	10	8
E745_02999	CP014531.1	31747	32394	+	648	81	94	89	13	16	14
E745_03000	CP014532.1	184	564	+	381	4	4	2	2	6	6
E745_03001	CP014532.1	546	1460	+	915	107	117	103	83	89	76
E745_03002	CP014532.1	1700	2389	+	690	67	80	44	48	34	49
E745_03003	CP014532.1	3242	3979	+	738	12	31	17	31	32	7
E745_03004	CP014532.1	4007	4546	+	540	47	26	26	52	84	55
E745_03005	CP014532.1	4562	4732	+	171	4	1	1	9	8	7
E745_03006	CP014532.1	5044	5505	-	462	14	24	8	14	12	17
E745_03007	CP014532.1	5637	6011	+	375	48	38	34	65	25	44
E745_03008	CP014532.1	5956	6714	+	759	0	0	0	2	2	6
E745_03009	CP014532.1	7151	8191	+	1041	2	10	2	0	8	12
E745_03010	CP014532.1	8188	8790	+	603	14	10	4	22	14	14
E745_03011	CP014532.1	8920	9066	+	147	4	4	2	0	0	8
E745_03012	CP014533.1	524	1564	+	1041	32	41	37	93	91	67
E745_03013	CP014533.1	1892	2542	-	651	51	65	61	9	12	22
E745_03014	CP014533.1	2604	3299	+	696	10	6	10	11	9	13
E745_03015	CP014533.1	3464	3664	+	201	0	4	0	0	0	0
E745_03016	CP014533.1	3680	3859	+	180	6	8	4	6	3	2
E745_03017	CP014533.1	3990	4259	+	270	93	76	75	11	29	10
E745_03018	CP014533.1	4252	4509	+	258	109	123	135	14	21	18
E745_03019	CP014533.1	4968	5972	+	1005	25	35	28	15	6	10
E745_03020	CP014533.1	6137	6751	-	615	0	2	2	4	0	4
E745_03021	CP014533.1	7201	8097	+	897	10	21	12	16	12	6
E745_03022	CP014533.1	8082	8525	+	444	0	2	2	6	6	3
E745_03023	CP014533.1	8518	8763	+	246	2	7	8	6	11	7
E745_03024	CP014533.1	8863	9042	+	180	0	4	0	1	3	1
E745_03025	CP014533.1	9179	9469	+	291	2	0	0	2	0	0
E745_03026	CP014533.1	9837	10625	+	789	41	30	44	26	35	18
E745_03027	CP014533.1	10612	10938	+	327	61	56	48	34	16	24
E745_03028	CP014533.1	11287	11493	+	207	0	0	2	0	2	4
E745_03029	CP014533.1	12712	12918	-	207	0	10	2	0	0	2
E745_03030	CP014533.1	12945	13139	-	195	0	0	4	0	0	0
E745_03031	CP014533.1	13296	13709	+	414	0	2	0	4	2	2
E745_03032	CP014533.1	13687	14016	+	330	2	0	0	2	0	2
E745_03033	CP014533.1	14059	14259	+	201	2	2	0	0	0	0
E745_03034	CP014533.1	14275	14478	+	204	0	0	0	2	0	0
E745_03035	CP014533.1	14582	14851	+	270	107	91	75	9	12	29
E745_03036	CP014533.1	14844	15101	+	258	147	133	123	14	26	20
E745_03037	CP014533.1	15560	15676	+	117	2	2	8	0	2	0
E745_03038	CP014533.1	15688	16032	+	345	5	2	11	2	0	2
E745_03039	CP014533.1	16331	16564	+	234	3	8	11	6	2	5
E745_03040	CP014533.1	16693	17157	-	465	1	0	0	2	2	2
E745_03041	CP014534.1	1467	3290	+	1824	8	0	4	0	0	6
E745_03042	CP014534.1	3351	4811	+	1461	0	0	2	6	6	8
E745_03043	CP014534.1	4822	7026	+	2205	0	2	4	14	4	4
E745_03044	CP014534.1	7042	7191	+	150	0	0	0	0	0	2
E745_03045	CP014534.1	7265	7858	+	594	4	2	4	12	4	2
E745_03046	CP014534.1	7874	8773	+	900	12	12	14	15	18	18
E745_03047	CP014534.1	8776	9261	+	486	2	10	12	15	12	10
E745_03048	CP014534.1	9627	9887	+	261	16	32	21	6	10	14
E745_03049	CP014534.1	10328	10534	+	207	0	0	0	1	0	0
E745_03050	CP014534.1	10534	10785	+	252	2	2	1	0	0	0
E745_03051	CP014534.1	10800	11237	+	438	2	0	3	0	2	2
E745_03052	CP014534.1	11230	11937	+	708	2	2	4	0	4	2
E745_03053	CP014534.1	12102	12302	+	201	19	25	20	16	8	9
E745_03054	CP014534.1	12318	12497	+	180	1	4	0	0	0	3
E745_03055	CP014534.1	12535	12684	-	150	0	6	0	2	2	9
E745_03056	CP014534.1	12838	13101	+	264	257	309	255	82	61	73
E745_03057	CP014534.1	13095	13445	+	351	241	261	220	33	55	46
E745_03058	CP014534.1	13469	14083	-	615	0	6	16	12	9	4
E745_03059	CP014534.1	14533	15858	+	1326	26	26	44	34	14	13
E745_03060	CP014534.1	15851	16201	+	351	7	19	12	22	22	9
E745_03061	CP014534.1	16198	16302	+	105	0	0	2	0	2	2
E745_03062	CP014534.1	16417	16710	+	294	0	2	8	4	0	10
E745_03063	CP014534.1	17030	17872	+	843	6	2	8	16	17	14
E745_03064	CP014534.1	17875	18429	+	555	8	4	12	12	11	16
E745_03065	CP014534.1	19077	20162	+	1086	32	42	56	88	92	76
E745_03066	CP014534.1	20997	21329	+	333	4	2	0	0	2	0
E745_03067	CP014534.1	21920	22249	+	330	0	2	0	2	2	0
E745_03068	CP014534.1	22236	22577	+	342	2	0	2	0	4	3
E745_03069	CP014534.1	22691	22930	+	240	0	0	2	6	0	1
E745_03070	CP014534.1	22997	23236	+	240	0	2	0	0	0	0
E745_03071	CP014534.1	23322	23993	+	672	0	2	6	4	4	4
E745_03072	CP014534.1	24046	26022	+	1977	16	6	14	18	16	26
E745_03073	CP014534.1	26035	26790	+	756	2	0	0	0	2	0
E745_03074	CP014534.1	26787	27611	+	825	2	4	0	6	4	18
E745_03075	CP014534.1	27621	27869	+	249	0	0	0	0	4	10
E745_03076	CP014534.1	27913	30012	+	2100	8	10	14	26	14	23
E745_03077	CP014534.1	30050	32116	-	2067	202	180	184	86	90	101
E745_03078	CP014534.1	32256	32462	-	207	14	20	36	25	24	20
E745_03079	CP014534.1	32650	33117	+	468	28	47	41	85	48	86
E745_03080	CP014534.1	33114	33356	+	243	0	2	4	2	0	2
E745_03081	CP014534.1	33374	33676	+	303	0	0	0	2	4	2
E745_03082	CP014534.1	33747	35801	+	2055	8	6	13	26	6	14
E745_03083	CP014534.1	35801	37633	+	1833	9	0	8	9	4	11
E745_03084	CP014534.1	38346	40244	+	1899	76	55	70	36	44	35
E745_03085	CP014534.1	40370	41161	+	792	2	3	0	6	8	4
E745_03086	CP014534.1	41158	43530	+	2373	11	18	22	36	10	24
E745_03087	CP014534.1	43582	43914	+	333	1	0	0	0	2	0
E745_03088	CP014534.1	43915	44508	+	594	6	8	2	8	4	5
E745_03089	CP014534.1	44525	44677	+	153	0	0	1	0	0	0
E745_03090	CP014534.1	44671	45972	+	1302	11	6	8	4	6	0
E745_03091	CP014534.1	46035	46535	+	501	0	4	6	2	0	2
E745_03092	CP014534.1	46556	46693	+	138	0	1	0	0	0	0
E745_03093	CP014534.1	46693	47214	+	522	0	2	4	6	0	0
E745_03094	CP014534.1	47208	47681	+	474	0	0	0	0	0	0
E745_03095	CP014534.1	47678	47896	+	219	0	2	0	2	0	0
E745_03096	CP014534.1	47912	48556	+	645	6	2	4	2	2	1
E745_03097	CP014534.1	48567	48791	+	225	0	0	2	1	0	0
E745_03098	CP014534.1	48748	48891	+	144	0	0	0	0	0	0
E745_03099	CP014534.1	49009	49353	+	345	2	4	2	4	2	2
E745_03100	CP014534.1	49393	49527	+	135	1	0	2	0	0	0
E745_03101	CP014534.1	49643	50716	+	1074	11	9	2	8	0	10
E745_03102	CP014534.1	50760	51029	+	270	3	7	0	0	2	0
E745_03103	CP014534.1	51261	51557	+	297	0	2	0	0	2	3
E745_03104	CP014534.1	51559	51981	+	423	0	2	0	0	0	0
E745_03105	CP014534.1	52000	53592	+	1593	12	8	19	4	4	6
E745_03106	CP014534.1	53613	53948	+	336	0	2	0	0	0	2
E745_03107	CP014534.1	54094	54288	+	195	0	4	0	2	0	0
E745_03108	CP014534.1	54423	55148	-	726	8	10	32	27	14	6
E745_03109	CP014535.1	404	967	+	564	13	8	18	9	10	8
E745_03110	CP014535.1	978	1838	+	861	11	35	19	13	9	12
E745_03111	CP014535.1	2232	2729	+	498	173	192	176	112	124	120
E745_03112	CP014535.1	2801	4753	-	1953	36	50	42	66	54	52
E745_03113	CP014535.1	4760	5044	-	285	2	7	2	6	5	6
E745_03114	CP014535.1	5622	5876	+	255	0	0	0	0	0	0
E745_03115	CP014535.1	6273	7874	+	1602	17	24	14	27	18	30
E745_03116	CP014535.1	8108	8407	+	300	3	10	6	9	12	14
E745_03117	CP014535.1	8542	8919	+	378	4	4	0	12	12	8
E745_03118	CP014535.1	8968	11331	+	2364	16	32	24	20	22	21
